NRIC,PLATE,mod 7,mod 8,,,,,,,,,
721096,697624,5,0,,,,,,,,,
221900,651396,0,4,,,,,,,,,
9347992,8150461,3,0,,,,,,,,,
4842784,6069112,2,0,,,,,,,,,
6138152,6065456,6,0,,,,,,,,,
9807752,2931343,3,0,,,,,,,,,
6332144,402591,0,0,,,,,,,,,
4718208,8131409,5,0,,,,,,,,,
1595840,6002421,1,0,,,,,,,,,
7131420,7289487,2,4,,,,,,,,,
6101996,6234799,5,4,,,,,,,,,
2016564,8482956,4,4,,,,,,,,,
3074576,3719511,1,0,,,,,,,,,
86860,2781023,4,4,,,,,,,,,
6461776,5888196,6,0,,,,,,,,,
5973680,5807019,6,0,,,,,,,,,
5105740,2170347,3,4,,,,,,,,,
2650228,7985402,0,4,,,,,,,,,
9603400,2312478,2,0,,,,,,,,,
2217164,975410,5,4,,,,,,,,,
9033132,2993880,3,4,,,,,,,,,
666904,6736168,0,0,,,,,,,,,
3167120,6391846,5,0,,,,,,,,,
1908456,8279258,4,0,,,,,,,,,
8053592,6471055,1,0,,,,,,,,,
3578760,4482330,3,0,,,,,,,,,
1546652,664060,2,4,,,,,,,,,
6047544,4301104,6,0,,,,,,,,,
3892552,684957,6,0,,,,,,,,,
8738708,7612929,6,4,,,,,,,,,
9721992,5982194,0,0,,,,,,,,,
9847448,5929033,2,0,,,,,,,,,
4335244,4596698,4,4,,,,,,,,,
5078720,87559,3,0,,,,,,,,,
2879700,2697628,5,4,,,,,,,,,
9212508,2303845,4,4,,,,,,,,,
6408288,8013618,5,0,,,,,,,,,
7793352,61105,0,0,,,,,,,,,
5407356,5011612,3,4,,,,,,,,,
9302736,580560,2,0,,,,,,,,,
2433908,3298694,1,4,,,,,,,,,
3003752,9059016,3,0,,,,,,,,,
9154820,3301812,3,4,,,,,,,,,
6607164,1005566,4,4,,,,,,,,,
4580768,1594210,3,0,,,,,,,,,
506984,3354772,2,0,,,,,,,,,
3226172,7716361,5,4,,,,,,,,,
7150596,3362598,5,4,,,,,,,,,
261888,7257980,4,0,,,,,,,,,
565844,7581761,6,4,,,,,,,,,
2167468,17910,2,4,,,,,,,,,
5782888,7646742,6,0,,,,,,,,,
3272700,6725026,4,4,,,,,,,,,
7124208,1197352,0,0,,,,,,,,,
4619248,3500564,4,0,,,,,,,,,
3496712,9132219,2,0,,,,,,,,,
1602016,6463448,3,0,,,,,,,,,
767724,4329959,6,4,,,,,,,,,
6944124,6647488,5,4,,,,,,,,,
1479180,9321591,3,4,,,,,,,,,
6919780,2677906,0,4,,,,,,,,,
230604,5487872,3,4,,,,,,,,,
5466704,3420148,5,0,,,,,,,,,
1170868,9863633,6,4,,,,,,,,,
1640256,9825462,2,0,,,,,,,,,
4844464,8422339,2,0,,,,,,,,,
868996,7608374,2,4,,,,,,,,,
632420,930825,5,4,,,,,,,,,
4821472,7874725,5,0,,,,,,,,,
8983128,2100661,0,0,,,,,,,,,
6677348,9127753,6,4,,,,,,,,,
4552852,1663026,3,4,,,,,,,,,
9341548,6082862,6,4,,,,,,,,,
1881424,7735670,6,0,,,,,,,,,
8659808,6210273,3,0,,,,,,,,,
3080480,374642,4,0,,,,,,,,,
6137192,4733598,5,0,,,,,,,,,
5138144,5132687,4,0,,,,,,,,,
9311252,5289262,6,4,,,,,,,,,
3759032,955323,4,0,,,,,,,,,
9686624,9103641,3,0,,,,,,,,,
1846396,5883004,6,4,,,,,,,,,
9036364,3660396,1,4,,,,,,,,,
6006772,7455015,2,4,,,,,,,,,
1173108,5074996,6,4,,,,,,,,,
8596924,4257028,0,4,,,,,,,,,
5673040,1975660,2,0,,,,,,,,,
9228264,5002324,3,0,,,,,,,,,
2577040,8416474,4,0,,,,,,,,,
3351048,3687006,1,0,,,,,,,,,
3633144,491350,4,0,,,,,,,,,
5927884,298242,4,4,,,,,,,,,
6432488,4016174,6,0,,,,,,,,,
5265008,3625000,0,0,,,,,,,,,
1103180,4464928,1,4,,,,,,,,,
211076,1447507,5,4,,,,,,,,,
7500880,2492390,2,0,,,,,,,,,
6858956,4753058,6,4,,,,,,,,,
4524332,7634267,1,4,,,,,,,,,
2449440,4125656,0,0,,,,,,,,,
6067724,1372475,5,4,,,,,,,,,
9278648,8282011,1,0,,,,,,,,,
4777684,4656588,2,4,,,,,,,,,
2917912,9200028,4,0,,,,,,,,,
7555912,6640737,0,0,,,,,,,,,
9959664,1744915,1,0,,,,,,,,,
401884,7629293,0,4,,,,,,,,,
9605172,5971015,3,4,,,,,,,,,
6878692,7366656,2,4,,,,,,,,,
837356,8861157,2,4,,,,,,,,,
6034396,3088074,4,4,,,,,,,,,
6817212,8300966,3,4,,,,,,,,,
748624,9403704,2,0,,,,,,,,,
8535332,2775792,1,4,,,,,,,,,
5525772,572828,0,4,,,,,,,,,
1847280,9619439,1,0,,,,,,,,,
6696888,4547483,2,0,,,,,,,,,
2360468,1110259,5,4,,,,,,,,,
5864632,4869160,4,0,,,,,,,,,
6528864,5891625,6,0,,,,,,,,,
8069604,2033343,4,4,,,,,,,,,
7502536,5083951,6,0,,,,,,,,,
8894332,8788803,6,4,,,,,,,,,
3536080,1073833,2,0,,,,,,,,,
8876568,403387,1,0,,,,,,,,,
7578684,2814850,1,4,,,,,,,,,
6072216,9628883,3,0,,,,,,,,,
3647112,7980299,0,0,,,,,,,,,
5626444,2374040,5,4,,,,,,,,,
4282048,3211121,1,0,,,,,,,,,
3734096,463010,2,0,,,,,,,,,
5341460,3932160,5,4,,,,,,,,,
1344596,8110047,1,4,,,,,,,,,
3525824,2103911,1,0,,,,,,,,,
1647124,3906262,3,4,,,,,,,,,
756452,4235160,4,4,,,,,,,,,
5012480,9165672,4,0,,,,,,,,,
7466996,8704664,5,4,,,,,,,,,
6879760,5891221,6,0,,,,,,,,,
6170900,8854892,1,4,,,,,,,,,
2276368,9351544,3,0,,,,,,,,,
8246296,8344822,2,0,,,,,,,,,
5686092,9464053,6,4,,,,,,,,,
8209400,1328922,3,0,,,,,,,,,
4677172,5914897,3,4,,,,,,,,,
2595776,4255470,1,0,,,,,,,,,
1850928,6135091,2,0,,,,,,,,,
745900,6263979,1,4,,,,,,,,,
7654892,3059838,0,4,,,,,,,,,
7092616,8436270,6,0,,,,,,,,,
6124440,4201917,0,0,,,,,,,,,
5491892,7455132,0,4,,,,,,,,,
5533196,2611759,4,4,,,,,,,,,
3773688,3246690,2,0,,,,,,,,,
8347816,8208617,1,0,,,,,,,,,
7168976,1509851,3,0,,,,,,,,,
6004988,100183,3,4,,,,,,,,,
9708640,2142056,4,0,,,,,,,,,
8081308,1615546,4,4,,,,,,,,,
5955564,2862782,6,4,,,,,,,,,
8135860,8639567,5,4,,,,,,,,,
4987736,3041590,5,0,,,,,,,,,
675352,1300819,6,0,,,,,,,,,
5996476,6813904,3,4,,,,,,,,,
97580,3620359,0,4,,,,,,,,,
8249772,7886010,6,4,,,,,,,,,
7415104,9224793,4,0,,,,,,,,,
2843684,3430055,4,4,,,,,,,,,
4370232,2143764,6,0,,,,,,,,,
3937044,3024201,6,4,,,,,,,,,
1700348,831696,6,4,,,,,,,,,
1247952,7100198,6,0,,,,,,,,,
4600680,2380164,0,0,,,,,,,,,
4681796,5625479,0,4,,,,,,,,,
6201904,3427815,2,0,,,,,,,,,
2487524,7562855,4,4,,,,,,,,,
9341800,4682916,6,0,,,,,,,,,
3958132,2438305,3,4,,,,,,,,,
4887644,6343388,6,4,,,,,,,,,
8909784,2090347,2,0,,,,,,,,,
1256516,5465649,2,4,,,,,,,,,
2581984,7454972,6,0,,,,,,,,,
7675452,2727542,1,4,,,,,,,,,
1230436,393778,4,4,,,,,,,,,
3601212,5714279,6,4,,,,,,,,,
7857084,5925839,4,4,,,,,,,,,
8869204,5909578,1,4,,,,,,,,,
9095920,7214113,1,0,,,,,,,,,
1075820,523805,4,4,,,,,,,,,
4143700,6973549,1,4,,,,,,,,,
1494032,2033500,1,0,,,,,,,,,
1088484,3822045,5,4,,,,,,,,,
7610080,1110762,2,0,,,,,,,,,
1260720,1819498,6,0,,,,,,,,,
5592984,345709,5,0,,,,,,,,,
565804,2466433,1,4,,,,,,,,,
547828,4359484,1,4,,,,,,,,,
3554012,810561,0,4,,,,,,,,,
1256288,631435,5,0,,,,,,,,,
7215752,3869963,5,0,,,,,,,,,
6529760,2342120,6,0,,,,,,,,,
5743548,8087114,6,4,,,,,,,,,
1091124,8767406,6,4,,,,,,,,,
2517404,6129487,1,4,,,,,,,,,
6208396,1613056,5,4,,,,,,,,,
5440056,5087036,6,0,,,,,,,,,
8868572,8137538,6,4,,,,,,,,,
8390356,949866,2,4,,,,,,,,,
3301912,1452025,5,0,,,,,,,,,
1198940,7869386,1,4,,,,,,,,,
8561144,3992083,4,0,,,,,,,,,
8150316,9873523,6,4,,,,,,,,,
2633824,6373272,4,0,,,,,,,,,
4397432,1563141,4,0,,,,,,,,,
3987488,708255,1,0,,,,,,,,,
5412552,2069865,5,0,,,,,,,,,
3548316,7790573,2,4,,,,,,,,,
5878172,6649383,6,4,,,,,,,,,
7035232,2608230,1,0,,,,,,,,,
6332412,6260091,2,4,,,,,,,,,
9043584,4639034,4,0,,,,,,,,,
1068880,6442497,1,0,,,,,,,,,
3249744,204928,1,0,,,,,,,,,
3761784,8458524,5,0,,,,,,,,,
9114980,280813,0,4,,,,,,,,,
6552172,5635448,4,4,,,,,,,,,
9043244,4810959,0,4,,,,,,,,,
7236248,8580049,5,0,,,,,,,,,
9566748,3812887,2,4,,,,,,,,,
6207068,2700415,0,4,,,,,,,,,
1609660,2588968,3,4,,,,,,,,,
2641236,2054784,3,4,,,,,,,,,
1510908,7011904,0,4,,,,,,,,,
9808056,9626107,6,0,,,,,,,,,
6652296,6800256,0,0,,,,,,,,,
6587024,3465565,3,0,,,,,,,,,
4353684,4725975,6,4,,,,,,,,,
4729524,387983,2,4,,,,,,,,,
9306504,1518228,4,0,,,,,,,,,
9519596,8603872,2,4,,,,,,,,,
7552180,8160094,6,4,,,,,,,,,
7016196,4283389,5,4,,,,,,,,,
2451256,7835030,3,0,,,,,,,,,
4815992,5033701,6,0,,,,,,,,,
9117460,3904276,2,4,,,,,,,,,
1288576,9184728,2,0,,,,,,,,,
9912136,75372,3,0,,,,,,,,,
6730644,145790,4,4,,,,,,,,,
5368632,4061523,3,0,,,,,,,,,
3898796,9395749,6,4,,,,,,,,,
1239764,241098,1,4,,,,,,,,,
7648444,8041998,6,4,,,,,,,,,
4806360,8211807,6,0,,,,,,,,,
9018708,8080715,6,4,,,,,,,,,
9552596,8096352,4,4,,,,,,,,,
5174700,9278511,6,4,,,,,,,,,
5360464,9669525,4,0,,,,,,,,,
3463420,303602,2,4,,,,,,,,,
4181928,5051746,2,0,,,,,,,,,
7119468,2132815,6,4,,,,,,,,,
3433888,3687290,3,0,,,,,,,,,
1470660,7578097,2,4,,,,,,,,,
6223048,9985411,6,0,,,,,,,,,
6509024,5662344,4,0,,,,,,,,,
1999860,9631576,2,4,,,,,,,,,
5643604,866521,1,4,,,,,,,,,
5163828,2448500,5,4,,,,,,,,,
7774012,1325021,1,4,,,,,,,,,
1780256,2731331,2,0,,,,,,,,,
37756,3873714,5,4,,,,,,,,,
6683008,7422610,3,0,,,,,,,,,
9964852,9483725,2,4,,,,,,,,,
2738476,7063924,6,4,,,,,,,,,
4880972,9469910,5,4,,,,,,,,,
9331252,9270479,0,4,,,,,,,,,
6904340,3872330,2,4,,,,,,,,,
2160316,9194519,4,4,,,,,,,,,
9173852,3654854,2,4,,,,,,,,,
1188336,4079258,2,0,,,,,,,,,
5222992,6142512,5,0,,,,,,,,,
9068352,1291484,6,0,,,,,,,,,
5361784,9334781,1,0,,,,,,,,,
967868,6747286,6,4,,,,,,,,,
4474024,1587788,2,0,,,,,,,,,
8522316,7981614,5,4,,,,,,,,,
6852936,1645542,6,0,,,,,,,,,
868516,9824255,5,4,,,,,,,,,
550488,4145877,1,0,,,,,,,,,
203328,5712554,6,0,,,,,,,,,
4347704,936494,4,0,,,,,,,,,
4739984,6052279,4,0,,,,,,,,,
817368,597217,6,0,,,,,,,,,
8715184,8640178,2,0,,,,,,,,,
7449928,8101374,3,0,,,,,,,,,
5262372,5911290,3,4,,,,,,,,,
576492,8327850,0,4,,,,,,,,,
3708696,4352686,5,0,,,,,,,,,
1585148,4945102,5,4,,,,,,,,,
9318552,9974242,5,0,,,,,,,,,
3610484,6887058,3,4,,,,,,,,,
2306064,7042043,5,0,,,,,,,,,
2940572,8524596,5,4,,,,,,,,,
6964840,1387944,1,0,,,,,,,,,
1116824,9045988,2,0,,,,,,,,,
7722188,708501,5,4,,,,,,,,,
6252368,7770683,3,0,,,,,,,,,
566836,9295618,4,4,,,,,,,,,
5475200,3927611,3,0,,,,,,,,,
4005324,3401393,1,4,,,,,,,,,
3286428,7020019,5,4,,,,,,,,,
4097040,6302972,3,0,,,,,,,,,
8810600,4294407,1,0,,,,,,,,,
1845312,1738390,0,0,,,,,,,,,
2165272,8560856,4,0,,,,,,,,,
6406108,6294874,2,4,,,,,,,,,
8554028,5516722,0,4,,,,,,,,,
2063860,4410115,1,4,,,,,,,,,
8591532,4566759,5,4,,,,,,,,,
2788652,5016658,6,4,,,,,,,,,
6788316,1762202,3,4,,,,,,,,,
6775912,7276801,3,0,,,,,,,,,
7104428,590206,2,4,,,,,,,,,
985124,6197824,0,4,,,,,,,,,
8791592,4187430,5,0,,,,,,,,,
4577572,4852866,6,4,,,,,,,,,
1846088,1308552,6,0,,,,,,,,,
4037648,1243535,6,0,,,,,,,,,
6381768,9923334,1,0,,,,,,,,,
1833216,2113234,0,0,,,,,,,,,
4815068,6503995,6,4,,,,,,,,,
668748,8571684,3,4,,,,,,,,,
6551628,7599902,6,4,,,,,,,,,
6928796,4897708,0,4,,,,,,,,,
1078500,5245398,3,4,,,,,,,,,
2769188,4761858,2,4,,,,,,,,,
1812088,1984050,5,0,,,,,,,,,
6150416,5376007,6,0,,,,,,,,,
3794128,4236517,2,0,,,,,,,,,
3860928,1151836,1,0,,,,,,,,,
2734708,4728016,4,4,,,,,,,,,
8114816,3424442,3,0,,,,,,,,,
2532088,3247007,6,0,,,,,,,,,
6838144,6265175,5,0,,,,,,,,,
7776196,9335473,1,4,,,,,,,,,
2060904,1273795,6,0,,,,,,,,,
8892500,4958516,1,4,,,,,,,,,
1671416,7183082,5,0,,,,,,,,,
1940572,5230658,4,4,,,,,,,,,
4483796,6990853,2,4,,,,,,,,,
1055756,7461166,2,4,,,,,,,,,
3489012,2306272,2,4,,,,,,,,,
4886520,6077996,2,0,,,,,,,,,
1175320,9549048,6,0,,,,,,,,,
8418208,3815384,1,0,,,,,,,,,
3273188,2314680,2,4,,,,,,,,,
9749360,490599,5,0,,,,,,,,,
7781684,4201961,1,4,,,,,,,,,
8037412,5559406,5,4,,,,,,,,,
2069424,1449816,0,0,,,,,,,,,
9788372,2841979,6,4,,,,,,,,,
9856724,3592465,3,4,,,,,,,,,
189728,5171296,0,0,,,,,,,,,
5469168,9680292,5,0,,,,,,,,,
470096,2374999,4,0,,,,,,,,,
8638760,2239431,4,0,,,,,,,,,
8858500,2470053,0,4,,,,,,,,,
9077692,5088755,1,4,,,,,,,,,
1959776,4515265,0,0,,,,,,,,,
2948900,4726497,3,4,,,,,,,,,
2296156,5016341,2,4,,,,,,,,,
3880012,4229786,3,4,,,,,,,,,
1812028,2041581,1,4,,,,,,,,,
661916,309192,3,4,,,,,,,,,
241252,9806870,4,4,,,,,,,,,
7803884,79533,4,4,,,,,,,,,
9908920,4932062,0,0,,,,,,,,,
3838032,5296606,2,0,,,,,,,,,
8194520,9210910,5,0,,,,,,,,,
659892,7692670,2,4,,,,,,,,,
5371688,2399456,0,0,,,,,,,,,
3168040,2524633,1,0,,,,,,,,,
8273924,5598250,1,4,,,,,,,,,
8961768,2961177,4,0,,,,,,,,,
2861696,4137749,5,0,,,,,,,,,
36184,5570464,1,0,,,,,,,,,
731472,1220364,0,0,,,,,,,,,
6101664,6578378,2,0,,,,,,,,,
5866428,2547927,1,4,,,,,,,,,
1791984,3365862,5,0,,,,,,,,,
8140568,3698398,2,0,,,,,,,,,
9299840,3101245,4,0,,,,,,,,,
7592136,7588996,6,0,,,,,,,,,
7712868,6278300,2,4,,,,,,,,,
7617116,6246314,3,4,,,,,,,,,
8557996,8223755,6,4,,,,,,,,,
7227460,3848748,2,4,,,,,,,,,
4862544,6370662,1,0,,,,,,,,,
4072224,9163877,2,0,,,,,,,,,
8235392,2579916,4,0,,,,,,,,,
6721520,3122010,1,0,,,,,,,,,
8589248,3681769,3,0,,,,,,,,,
5059056,3698169,2,0,,,,,,,,,
3303812,5399250,1,4,,,,,,,,,
8574104,8203002,0,0,,,,,,,,,
3923828,6678643,6,4,,,,,,,,,
3031472,7610129,3,0,,,,,,,,,
4502120,9071962,0,0,,,,,,,,,
7197852,8476191,4,4,,,,,,,,,
892552,5423447,3,0,,,,,,,,,
4528352,5833412,3,0,,,,,,,,,
1658644,1731181,1,4,,,,,,,,,
8282136,2688006,2,0,,,,,,,,,
8241440,9277747,4,0,,,,,,,,,
7884948,5496604,1,4,,,,,,,,,
9370672,2360452,3,0,,,,,,,,,
2132968,9787822,5,0,,,,,,,,,
4599660,6978007,2,4,,,,,,,,,
9054296,5159133,6,0,,,,,,,,,
9601212,8392827,5,4,,,,,,,,,
9847832,6766301,1,0,,,,,,,,,
4268280,1094413,2,0,,,,,,,,,
2555356,4255378,6,4,,,,,,,,,
2840796,5728812,0,4,,,,,,,,,
1960252,7718833,0,4,,,,,,,,,
2150236,170194,4,4,,,,,,,,,
9795228,9188143,2,4,,,,,,,,,
4024424,6978438,5,0,,,,,,,,,
9836424,6976096,3,0,,,,,,,,,
1725800,7434144,6,0,,,,,,,,,
7374112,3814284,4,0,,,,,,,,,
3302584,4685595,5,0,,,,,,,,,
8194992,1083841,1,0,,,,,,,,,
9126348,2869734,0,4,,,,,,,,,
580520,2888970,3,0,,,,,,,,,
4039888,768331,6,0,,,,,,,,,
7659932,4065815,0,4,,,,,,,,,
7847688,9803310,2,0,,,,,,,,,
5316952,3935466,4,0,,,,,,,,,
680892,5248164,2,4,,,,,,,,,
4074504,2472817,0,0,,,,,,,,,
6030964,7762938,2,4,,,,,,,,,
5683468,1101984,0,4,,,,,,,,,
1565372,2996319,4,4,,,,,,,,,
1255896,2950102,5,0,,,,,,,,,
2564288,1396637,6,0,,,,,,,,,
1165016,6172726,6,0,,,,,,,,,
3416960,6739060,1,0,,,,,,,,,
2439852,5482182,2,4,,,,,,,,,
1452228,8842725,1,4,,,,,,,,,
8751992,1845883,4,0,,,,,,,,,
3808604,7682027,2,4,,,,,,,,,
600248,4184897,5,0,,,,,,,,,
9353952,2542380,6,0,,,,,,,,,
3004792,1290171,0,0,,,,,,,,,
6428388,3812139,1,4,,,,,,,,,
5825240,5711387,1,0,,,,,,,,,
4891924,8906461,2,4,,,,,,,,,
157268,6432168,6,4,,,,,,,,,
7379264,6754843,4,0,,,,,,,,,
4104568,147043,6,0,,,,,,,,,
1535732,9445090,2,4,,,,,,,,,
1475928,9080061,6,0,,,,,,,,,
3283412,2780970,6,4,,,,,,,,,
6721912,5639567,1,0,,,,,,,,,
6535124,289294,1,4,,,,,,,,,
971164,7336354,5,4,,,,,,,,,
216024,5168613,4,0,,,,,,,,,
3607752,8682299,1,0,,,,,,,,,
8395980,6716922,5,4,,,,,,,,,
651836,2571507,3,4,,,,,,,,,
9464152,1510239,5,0,,,,,,,,,
2466284,396715,2,4,,,,,,,,,
2282856,4012306,2,0,,,,,,,,,
5576452,2455967,0,4,,,,,,,,,
8303452,56736,3,4,,,,,,,,,
8261224,5092774,6,0,,,,,,,,,
3376932,845429,6,4,,,,,,,,,
902516,4546412,6,4,,,,,,,,,
7042608,4069476,6,0,,,,,,,,,
3347596,608780,0,4,,,,,,,,,
133516,8508712,5,4,,,,,,,,,
9288216,9794884,0,0,,,,,,,,,
866508,9932188,6,4,,,,,,,,,
7271328,8959961,1,0,,,,,,,,,
6976096,3392056,1,0,,,,,,,,,
4572108,4806269,2,4,,,,,,,,,
1730828,3208830,1,4,,,,,,,,,
9247988,5964261,1,4,,,,,,,,,
6353628,7033903,1,4,,,,,,,,,
9468672,1440235,3,0,,,,,,,,,
7540300,8574404,5,4,,,,,,,,,
5292440,2012379,6,0,,,,,,,,,
2071528,3247495,4,0,,,,,,,,,
1892028,456041,5,4,,,,,,,,,
2027904,8660963,4,0,,,,,,,,,
2375588,1698081,5,4,,,,,,,,,
9769996,854317,5,4,,,,,,,,,
2386712,2508958,6,0,,,,,,,,,
7574384,5155043,6,0,,,,,,,,,
4363996,5270322,0,4,,,,,,,,,
141056,2745608,6,0,,,,,,,,,
9344272,6729137,0,0,,,,,,,,,
8916864,6629193,5,0,,,,,,,,,
195224,2719582,1,0,,,,,,,,,
7226112,8610031,5,0,,,,,,,,,
9110832,5571276,3,0,,,,,,,,,
1785928,781412,4,0,,,,,,,,,
5946840,4447776,4,0,,,,,,,,,
5608952,9534674,6,0,,,,,,,,,
8462988,4709825,2,4,,,,,,,,,
9872352,6653787,0,0,,,,,,,,,
5918224,7964283,4,0,,,,,,,,,
8265748,2391258,1,4,,,,,,,,,
9405164,8861678,6,4,,,,,,,,,
4864244,551707,0,4,,,,,,,,,
226108,1492664,1,4,,,,,,,,,
5043200,8967069,1,0,,,,,,,,,
5090408,81057,1,0,,,,,,,,,
1873612,3563859,6,4,,,,,,,,,
5099976,2973969,0,0,,,,,,,,,
4788748,1531430,6,4,,,,,,,,,
319868,4787290,3,4,,,,,,,,,
2611440,4740417,6,0,,,,,,,,,
6659020,8554673,4,4,,,,,,,,,
9934808,856253,2,0,,,,,,,,,
531648,9678779,5,0,,,,,,,,,
7030028,9883375,5,4,,,,,,,,,
9508164,5667218,1,4,,,,,,,,,
6655004,8585668,6,4,,,,,,,,,
691632,1563345,4,0,,,,,,,,,
4915924,4396457,6,4,,,,,,,,,
7888088,6312093,5,0,,,,,,,,,
2039164,6956217,1,4,,,,,,,,,
1383556,5207537,6,4,,,,,,,,,
3767744,7911932,1,0,,,,,,,,,
6071288,549597,6,0,,,,,,,,,
7682076,8638645,3,4,,,,,,,,,
2486248,1323444,2,0,,,,,,,,,
7394920,445719,1,0,,,,,,,,,
4177508,4068397,6,4,,,,,,,,,
5180608,7735895,6,0,,,,,,,,,
4692048,5879867,4,0,,,,,,,,,
7958760,9198826,5,0,,,,,,,,,
4932112,4064725,3,0,,,,,,,,,
8618168,713787,6,0,,,,,,,,,
1150116,321128,2,4,,,,,,,,,
7290888,7160869,3,0,,,,,,,,,
9611900,23207,4,4,,,,,,,,,
2022596,1723562,2,4,,,,,,,,,
356452,469748,5,4,,,,,,,,,
2224344,8153882,3,0,,,,,,,,,
1743296,3992301,2,0,,,,,,,,,
4428324,1646197,5,4,,,,,,,,,
5599624,6146409,2,0,,,,,,,,,
5031320,149959,0,0,,,,,,,,,
7202888,344720,0,0,,,,,,,,,
7856764,258700,6,4,,,,,,,,,
8678348,1367862,0,4,,,,,,,,,
87812,4478059,4,4,,,,,,,,,
7829684,8239344,2,4,,,,,,,,,
8018512,5036181,5,0,,,,,,,,,
583080,2416881,1,0,,,,,,,,,
5009056,5970949,3,0,,,,,,,,,
1457292,1916406,4,4,,,,,,,,,
660176,5330753,6,0,,,,,,,,,
1315824,1587121,6,0,,,,,,,,,
2185216,9612397,5,0,,,,,,,,,
7450684,9568380,3,4,,,,,,,,,
9383012,9987084,2,4,,,,,,,,,
7767100,9380462,5,4,,,,,,,,,
388940,1037114,6,4,,,,,,,,,
5491576,9317043,6,0,,,,,,,,,
3548092,7218232,2,4,,,,,,,,,
2003760,2010645,3,0,,,,,,,,,
8528500,8975820,1,4,,,,,,,,,
7910644,4158467,0,4,,,,,,,,,
8189280,9707797,1,0,,,,,,,,,
9030420,3980877,0,4,,,,,,,,,
6287060,368891,3,4,,,,,,,,,
4854096,2446437,2,0,,,,,,,,,
6113444,9791918,1,4,,,,,,,,,
6850440,3956772,2,0,,,,,,,,,
5498200,9714653,1,0,,,,,,,,,
7862876,3137937,0,4,,,,,,,,,
1785420,6630015,0,4,,,,,,,,,
9483656,4496702,0,0,,,,,,,,,
1204484,9413308,1,4,,,,,,,,,
7507904,6155354,5,0,,,,,,,,,
656900,5028802,6,4,,,,,,,,,
546204,2731909,1,4,,,,,,,,,
1155268,1185191,2,4,,,,,,,,,
2491208,329899,6,0,,,,,,,,,
7918432,2646742,4,0,,,,,,,,,
5249436,1390242,3,4,,,,,,,,,
3179608,8794391,5,0,,,,,,,,,
381268,6204253,6,4,,,,,,,,,
9881852,9071326,1,4,,,,,,,,,
3232996,8098910,4,4,,,,,,,,,
4082224,9357257,6,0,,,,,,,,,
1161956,6287705,5,4,,,,,,,,,
5723948,8459361,6,4,,,,,,,,,
4659520,5546938,5,0,,,,,,,,,
3877388,9269069,4,4,,,,,,,,,
8495732,4234148,0,4,,,,,,,,,
6841168,1174497,5,0,,,,,,,,,
3554816,3947787,6,0,,,,,,,,,
5690460,4542068,6,4,,,,,,,,,
8348988,520076,4,4,,,,,,,,,
9814276,1511348,3,4,,,,,,,,,
81508,344076,0,4,,,,,,,,,
8246552,4267806,6,0,,,,,,,,,
2865756,9588587,5,4,,,,,,,,,
9302372,4460278,2,4,,,,,,,,,
9108492,1720468,1,4,,,,,,,,,
533860,5795897,5,4,,,,,,,,,
7747804,2948529,1,4,,,,,,,,,
8282944,2002361,5,0,,,,,,,,,
3719732,3613847,2,4,,,,,,,,,
3741364,3511450,4,4,,,,,,,,,
6604660,2540823,6,4,,,,,,,,,
2808016,1243009,1,0,,,,,,,,,
3975708,2898418,2,4,,,,,,,,,
5170300,3850013,2,4,,,,,,,,,
1136084,4938748,5,4,,,,,,,,,
7635068,806914,0,4,,,,,,,,,
1941448,4945215,5,0,,,,,,,,,
7414472,4969578,2,0,,,,,,,,,
9420416,6554239,5,0,,,,,,,,,
3839964,415979,2,4,,,,,,,,,
1352284,2791404,3,4,,,,,,,,,
4976140,7606869,1,4,,,,,,,,,
9181488,1964653,1,0,,,,,,,,,
7756412,356387,6,4,,,,,,,,,
8825244,9964843,1,4,,,,,,,,,
8382764,1651699,5,4,,,,,,,,,
4982652,7117119,3,4,,,,,,,,,
6084756,2456378,6,4,,,,,,,,,
6192208,29484,1,0,,,,,,,,,
5927856,6916964,4,0,,,,,,,,,
4561368,1512667,0,0,,,,,,,,,
6438292,6194024,0,4,,,,,,,,,
5164928,3933116,6,0,,,,,,,,,
8866312,1734204,0,0,,,,,,,,,
3655620,5782548,3,4,,,,,,,,,
6645148,769046,6,4,,,,,,,,,
551664,7893432,1,0,,,,,,,,,
2805164,2575460,5,4,,,,,,,,,
4490080,589518,0,0,,,,,,,,,
315624,9856268,1,0,,,,,,,,,
1981284,7014005,4,4,,,,,,,,,
2637708,1281352,3,4,,,,,,,,,
3438684,7120925,4,4,,,,,,,,,
9081368,2084056,2,0,,,,,,,,,
1319424,9561965,1,0,,,,,,,,,
5905628,8685657,1,4,,,,,,,,,
8227396,6959162,2,4,,,,,,,,,
5018836,7320946,4,4,,,,,,,,,
5232684,8174809,2,4,,,,,,,,,
2178676,991767,3,4,,,,,,,,,
1773844,2783408,2,4,,,,,,,,,
7414864,5869193,2,0,,,,,,,,,
7539284,9284450,4,4,,,,,,,,,
3619464,7083291,2,0,,,,,,,,,
5460080,7255608,3,0,,,,,,,,,
1676708,9829394,5,4,,,,,,,,,
9885272,8115451,5,0,,,,,,,,,
2845112,6256608,4,0,,,,,,,,,
7809832,3762921,2,0,,,,,,,,,
5639332,3569772,6,4,,,,,,,,,
9638396,4804504,5,4,,,,,,,,,
4073712,8643897,6,0,,,,,,,,,
4782660,200252,1,4,,,,,,,,,
